Latitude,Longitude,Density Class,x,y
27.7039,-97.15,2,-10814688.5305665,3211693.38490951
27.5981,-97.212,3,-10821590.3389957,3198397.23847794
27.816,-97.0643,3,-10805148.4502055,3225795.34287765
27.133,-97.3742,1,-10839646.3604024,3140098.19092767
29.2274,-94.8948,2,-10563640.8149295,3404620.91945529
29.2287,-94.8927,2,-10563407.0439989,3404786.74750037
19.1189,-96.1042,3,-10698270.6070949,2168939.47714605
18.437298,-93.221816,2,-10377405.0879442,2088797.57566386
28.0458,-96.8702,2,-10783541.3370426,3254749.34989649
28.0263,-97.0455,2,-10803055.6437786,3252290.02276496
28.0441,-97.2706,0,-10828113.6611562,3254534.92928091
27.7439,-97.1224,3,-10811616.1126206,3216723.63970562
30.3314,-87.1365,0,-9699990.80950808,3546219.74742372
29.6755,-94.9831,3,-10573470.3259666,3461906.21943417
13.25,-68.92,1,-7672139.30547241,1488308.67092037
17.26,-79.08,0,-8803145.33193207,1951111.68569054
16.97,-82.65,0,-9200555.91406406,1917333.14348649
11.24,-67.11,0,-7470651.02713658,1259334.69346428
15.87,-63.85,0,-7107749.48715051,1789672.92011429
15.98,-62.9,0,-7001995.97089691,1802406.77004641
16.75,-62.09,0,-6911827.18335435,1891742.87318388
19.2808,-81.246,0,-9044263.3489903,2188023.62319917
27.8516,-82.5545,0,-9189924.9026933,3230276.79540791
29.2932,-94.7829,2,-10551184.1639098,3413017.0160705
29.2739,-94.8119,2,-10554412.4291428,3410553.77118024
29.2687,-94.8219,2,-10555525.6240507,3409890.17853606
29.2672,-94.8237,2,-10555725.9991341,3409698.76385392
20.8589,-86.8706,2,-9670390.95690615,2375061.85096875
20.8576,-86.8711,2,-9670446.61665154,2374906.98645674
27.5799,-97.2214,3,-10822636.7422092,3196111.29481462
27.5784,-97.2219,4,-10822692.4019546,3195922.90978595
27.1695,-97.3699,1,-10839167.686592,3144664.54158418
29.1681,-94.9944,2,-10574728.2362125,3397058.84537799
29.1813,-94.9725,0,-10572290.3393642,3398741.76178683
29.3657,-94.8122,3,-10554445.82499,3422274.3008772
19.1052,-96.0992,2,-10697714.0096409,2167325.43418823
27.9777,-96.9417,3,-10791500.6806343,3246162.56065031
27.8267,-97.054,3,-10804001.8594504,3227142.14178991
27.5459,-97.2392,4,-10824618.2291453,3191841.8663675
27.6007,-97.2103,1,-10821401.0958614,3198723.83283887
29.6526,-95.0094,3,-10576398.0285744,3458972.51876054
29.5968,-94.9866,3,-10573859.9441844,3451826.81849532
30.3068,-89.3273,2,-9943869.54993798,3543047.39703196
30.3063,-89.3278,2,-9943925.20968338,3542982.92662302
29.9479,-90.0078,2,-10019622.4634228,3496854.63068483
30.0499,-90.5403,2,-10078900.0922702,3509965.63719302
14.2518,-60.4931,2,-6734061.08850657,1603120.83518925
13.97,-62.58,0,-6966373.73384306,1570774.95111314
15.48,-62.53,0,-6960807.75930339,1744581.25015397
15.6,-62.27,2,-6931864.69169714,1758446.45306754
18.63,-77.92,0,-8674014.72261187,2111422.46812076
18.58,-77.35,2,-8610562.61285971,2105549.57956767
15.35,-74.3,2,-8271038.16594022,1729569.68443942
17.65,-82.97,0,-9236178.1511179,1996622.00906682
29.3424,-94.7948,0,-10552508.8658502,3419298.48322752
29.2591,-89.95,2,-10013188.196855,3408665.17309369
29.1763,-90.0723,2,-10026802.570579,3398104.26798181
26.4812,-82.1817,0,-9148424.99652557,3058802.72740085
27.7826,-97.0932,3,-10808365.5834895,3221592.16959084
27.8099,-97.0701,2,-10805794.1032521,3225027.60101963
27.8154,-97.0646,2,-10805181.8460528,3225719.82537296
27.8219,-97.0587,3,-10804525.0610571,3226537.95389936
29.2202,-94.9064,1,-10564932.1210227,3403702.52531875
29.5525,-95.0216,2,-10577756.1263621,3446156.61296334
26.1457,-97.1695,0,-10816859.260637,3017137.73177354
26.6875,-97.3186,3,-10833456.9967143,3084482.96098633
27.6171,-97.2003,1,-10820287.9009534,3200784.06819548
27.6078,-97.2065,2,-10820978.0817963,3199615.72614265
27.561,-97.2311,3,-10823716.5412699,3193737.83165273
29.9611,-90.0449,4,-10023752.4165312,3498550.59057093
29.9405,-89.9955,4,-10018253.233686,3495903.96376967
29.9501,-90.0121,4,-10020101.1372332,3497137.27503024
29.8649,-89.9801,3,-10016538.9135278,3486195.79196083
12.9,-61.8,2,-6879544.5310243,1448309.8021503
13.88,-62.63,2,-6971939.70838272,1560452.84530012
16.73,-69.02,0,-7683271.25455174,1889417.95724385
14.9,-70.38,0,-7834665.76203059,1677678.18600152
14.19,-71.09,0,-7913702.60049382,1596023.80757445
29.2902,-94.7873,1,-10551673.9696693,3412634.09771728
29.2715,-94.816,2,-10554868.839055,3410247.49345743
27.6148,-82.7371,0,-9210251.84171215,3200495.11415393
16.2,-84.6,0,-9417628.92111094,1827895.53311945
27.6059,-97.2072,2,-10821056.0054399,3199377.04480644
29.1813,-94.9722,3,-10572256.9435169,3398741.76178683
29.181,-94.9725,0,-10572290.3393642,3398703.51128247
29.2378,-94.8781,2,-10561781.7794333,3405947.60277174
29.2631,-94.8318,1,-10556627.6870096,3409175.57805107
29.2935,-94.7825,2,-10551139.6361134,3413055.30852444
19.430959,-96.321492,2,-10722459.4418884,2205740.65166001
27.9929,-96.9264,0,-10789797.4924251,3248078.67157595
27.8272,-97.0531,3,-10803901.6719087,3227205.0795649
27.7174,-97.1408,3,-10813664.3912512,3213390.88959449
18.8647,-95.9054,2,-10676140.2923252,2139012.99036813
30.3504,-86.2483,0,-9601116.83778549,3548670.48221796
30.3059,-89.3281,2,-9943958.60553061,3542931.35053263
29.6525,-95.0092,1,-10576375.7646763,3458959.70930479
17.97,-63.15,0,-7029825.84359522,2034037.39607156
18.95,-75.78,2,-8435791.01231427,2149050.1088015
15.82,-76.35,2,-8499243.12206643,1783887.1067268
14.75,-81.67,2,-9091462.81308665,1660405.27342219
17.65,-62.55,1,-6963034.14911926,1996622.00906682
14.63,-70.28,2,-7823533.81295126,1646595.5188681
25.7755,-81.3747,1,-9058590.16745539,2971302.12135693
19.8,-79.69,0,-8871050.22131597,2249353.17143088
29.2947,-94.7816,2,-10551039.4485717,3413208.47946511
29.2851,-94.7945,2,-10552475.470003,3411983.16232689
29.2772,-94.8066,3,-10553822.4358416,3410974.91479229
29.2714,-94.8172,3,-10555002.422444,3410234.73204171
29.3099,-94.7604,2,-10548679.4753669,3415148.80053907
21.526733,-87.37755,2,-9726824.3727638,2454797.84206871
28.7548,-95.6578,3,-10648577.5864048,3344474.43202359
29.2158,-94.9145,2,-10565833.8088982,3403141.31623643
29.182,-94.9715,2,-10572179.0198734,3398831.01339862
29.2629,-94.8326,1,-10556716.7426022,3409150.05732903
29.2666,-94.8252,2,-10555892.9783703,3409622.19876742
29.3139,-94.8222,0,-10555559.0198979,3415659.45937241
20.974583,-97.3069,2,-10832154.558672,2388848.14018321
27.6712,-97.1709,1,-10817015.1079241,3207582.52147092
27.7763,-97.3915,2,-10841572.1875931,3220799.50022282
27.6217,-97.1989,2,-10820132.0536663,3201361.99448472
27.5809,-97.22,0,-10822480.8949221,3196236.88626491
27.782,-97.0935,3,-10808398.9793367,3221516.67529185
30.3496,-89.136,2,-9922574.13134923,3548567.28379048
30.3893,-88.9838,2,-9905631.30485049,3553689.52434824
29.7483,-95.3065,2,-10609471.0492891,3471237.01165709
29.6827,-85.2669,0,-9491867.88952097,3462828.74371109
13.2,-61.32,0,-6826111.17544353,1482591.06042778
12.49,-61.51,1,-6847261.87869425,1401524.98928127
17.38,-63.13,1,-7027599.45377935,1965104.50476607
18.27,-64.47,0,-7176767.57144234,2069175.90575614
17.5,-79.28,2,-8825409.23009073,1979106.4997244
16.86,-80.17,2,-8924483.57689674,1904534.28600283
11.82,-66.38,1,-7389387.79885749,1325230.05314572
29.2674,-94.8233,2,-10555681.4713378,3409724.28564928
29.3129,-94.7554,2,-10548122.8779129,3415531.79278755
29.3314,-94.7298,2,-10545273.0989486,3417893.82719002
29.1761,-90.0721,2,-10026780.3066808,3398078.76887573
21.47,-83.92,0,-9341931.66737151,2448010.11760536
27.5988,-97.2112,3,-10821501.2834031,3198485.1669668
27.8159,-97.0647,2,-10805192.9780019,3225782.7565979
27.4246,-97.2973,2,-10831085.8915604,3176620.80172765
29.1954,-94.9488,1,-10569652.0674324,3400539.66168396
29.28,-94.8021,3,-10553321.498133,3411332.2594308
29.2868,-94.7909,2,-10552074.7198361,3412200.13717946
22.282206,-97.798196,2,-10886845.3792208,2545441.32914811
26.0886,-97.1604,2,-10815846.2532708,3010058.5774314
27.5459,-97.2392,3,-10824618.2291453,3191841.8663675
27.6295,-97.1968,2,-10819898.2827356,3202342.01194626
27.6108,-97.2038,2,-10820677.5191712,3199992.59983808
30.3064,-89.3276,2,-9943902.94578522,3542995.8206785
29.6762,-94.9825,4,-10573403.5342721,3461995.90639517
29.6526,-95.0093,2,-10576386.8966254,3458972.51876054
30.187,-85.7308,2,-9543509.00129998,3527609.66816513
30.3186,-89.3219,2,-9943268.4246877,3544568.9941607
30.3061,-89.3279,1,-9943936.34163246,3542957.13855152
13.7,-61.2,1,-6812752.83654833,1539820.62240794
19.13,-77.2,2,-8593864.68924072,2170247.3034896
16.67,-81.35,1,-9055840.5760328,1882444.67164691
17.15,-84.15,0,-9367535.15025397,1938292.9330069
17.42,-65.3,0,-7269162.74880076,1969770.81324923
21.526733,-87.37755,0,-9726824.3727638,2454797.84206871
20.95,-83.48,2,-9292951.09142247,2385917.61978535
24.94,-85.12,0,-9475515.05632344,2868376.77369449
24.15,-83.88,0,-9337478.88773978,2771696.94409114
27.423,-97.2976,2,-10831119.2874076,3176420.14113735
29.212,-95.2087,3,-10598584.0030895,3402656.65506135
29.2569,-94.8429,1,-10557863.3333574,3408384.4588764
29.2553,-94.8462,2,-10558230.687677,3408180.30687449
29.3094,-94.7611,2,-10548757.3990105,3415084.96959222
29.4219,-94.6846,2,-10540241.4579648,3429454.82799154
28.052,-96.8636,2,-10782806.6284033,3255531.38321765
27.8334,-97.0474,2,-10803267.1508111,3227985.53206304
27.7547,-97.1145,3,-10810736.6886434,3218082.12509537
27.7492,-97.1188,2,-10811215.3624538,3217390.28699786
27.6905,-97.1584,2,-10815623.6142892,3210008.66201413
30.39,-86.5546,0,-9635213.99781547,3553779.85959741
29.6763,-94.9829,4,-10573448.0620684,3462008.71886914
12.0,-61.48,0,-6843922.29397046,1345708.40840911
11.28,-61.0,0,-6790488.93838968,1263874.86599497
11.53,-66.32,0,-7382708.6294099,1292265.36354497
14.68,-64.43,0,-7172314.79181061,1652348.66202168
14.86,-65.75,1,-7319256.51965773,1673070.90466557
16.78,-72.77,1,-8100719.34502652,1895230.70518845
27.2766,-97.3482,2,-10836752.0536418,3158071.97024219
29.2818,-94.7999,2,-10553076.5952533,3411561.98615482
29.2793,-94.8029,3,-10553410.5537256,3411242.92235323
29.2677,-94.8233,2,-10555681.4713378,3409762.56843592
21.5141,-87.3953,1,-9728800.29372538,2453286.15883065
28.0027,-96.9165,2,-10788695.4294663,3249314.20214344
27.5821,-97.2197,2,-10822447.4990748,3196387.59751669
27.5821,-97.2197,2,-10822447.4990748,3196387.59751669
27.7898,-97.087,3,-10807675.4026465,3222498.13367066
27.7923,-97.0844,3,-10807385.9719705,3222812.71856431
27.7932,-97.0854,3,-10807497.2914613,3222925.97089705
26.1374,-97.1686,3,-10816759.0730953,3016108.49792105
26.0981,-97.1621,2,-10816035.4964051,3011236.1304071
28.2241,-96.6294,2,-10756735.6036595,3277257.16488372
30.2913,-89.3503,2,-9946429.89822623,3541048.96723053
29.9208,-90.133,2,-10033559.6636701,3493373.47892342
13.08,-61.18,0,-6810526.44673247,1468873.56034443
17.27,-76.03,2,-8463620.88501259,1952277.40526967
11.52,-67.32,1,-7494028.12020317,1291129.26212778
17.75,-63.67,2,-7087711.97880772,2008307.11547567
17.32,-66.41,0,-7392727.38358129,1958106.95283057
17.1,-71.45,0,-7953777.6171794,1932468.74049523
29.4818,-94.6047,0,-10531347.0306504,3437112.46898639
29.2319,-89.9915,2,-10017807.9557229,3405194.94858089
27.7044,-97.1497,2,-10814655.1347193,3211756.2517075
26.9002,-97.3693,2,-10839100.8948975,3111008.58141515
29.2908,-94.7867,2,-10551607.1779748,3412710.68048814
29.2754,-94.8103,2,-10554234.3179575,3410745.19840907
29.2709,-94.8185,2,-10555147.137782,3410170.92515036
29.3695,-94.7515,1,-10547688.7318989,3422759.69192936
21.289833,-97.420017,0,-10844746.6855121,2426471.82131442
27.8277,-97.0531,2,-10803901.6719087,3227268.01762979
27.8521,-97.3579,1,-10837831.8527024,3230339.74762963
27.7258,-97.1352,2,-10813041.0021028,3214447.2207856
30.3743,-87.8367,2,-9777936.71696153,3551753.92450514
29.8633,-89.9091,4,-10008635.2296815,3485990.4075585
18.17,-64.72,0,-7204597.44414066,2057456.37233803
13.88,-61.71,0,-6869525.77685291,1560452.84530012
18.9,-77.17,0,-8590525.10451692,2143166.06582301
17.17,-74.75,1,-8321131.93679719,1940623.04894332
16.67,-82.49,2,-9182744.79553713,1882444.67164691
14.06,-63.67,2,-7087711.97880772,1581101.0912866
15.22,-64.37,0,-7165635.62236301,1714567.46558791
18.43,-68.22,0,-7594215.66191712,2087941.22718285
29.1935,-94.9518,2,-10569986.0259048,3400297.37707528
29.1808,-94.9731,2,-10572357.1310586,3398678.01100837
29.2663,-94.8255,0,-10555926.3742176,3409583.91639267
29.1736,-90.0775,2,-10027381.4319311,3397760.03424262
26.6984,-97.322,2,-10833835.482983,3085841.08302969
27.9974,-96.9218,2,-10789285.4227675,3248645.99308996
27.7027,-97.1506,2,-10814755.322261,3211542.50576969
27.625,-97.1977,2,-10819998.4702774,3201776.6087356
27.5962,-97.2128,2,-10821679.3945883,3198158.5782674
27.5826,-97.2195,3,-10822425.2351767,3196450.39435825
19.4887,-96.3228,1,-10722605.0477823,2212557.77699939
26.1261,-97.1667,3,-10816547.5660628,3014707.36943064
26.1375,-97.168,2,-10816692.2814008,3016120.89789343
27.492,-97.2665,3,-10827657.2512439,3185076.27317364
27.5351,-97.2443,3,-10825185.9585483,3190485.971591
27.6309,-97.2048,2,-10820788.838662,3202517.9199079
17.0115,-61.7824,2,-6877585.30798634,1922163.74901057
12.2,-61.78,0,-6877318.14120844,1368478.18975118
12.8247,-60.3716,2,-6720535.77037519,1439711.69747702
12.12,-62.22,1,-6926298.71715748,1359368.23127721
15.28,-64.43,1,-7172314.79181061,1721490.41081447
16.07,-72.82,2,-8106285.31956617,1812830.58078789
27.4417,-82.6883,2,-9204819.45056144,3178765.54343266
28.0583,-82.826,0,-9220148.14444367,3256326.07617175
29.1369,-83.0296,0,-9242812.79276918,3393081.9028906
18.83,-75.97,0,-8456941.71556499,2134931.35747088
29.3032,-94.77,2,-10549748.1424785,3414293.4918287
29.3207,-94.7442,2,-10546876.0996161,3416527.62533261
29.3294,-94.7311,2,-10545417.8142867,3417638.45146475
29.3294,-94.7305,2,-10545351.0225922,3417638.45146475
20.3841,-86.8742,3,-9670791.707073,2318588.78919095
20.2925,-86.958,2,-9680120.28040148,2307713.95032726
27.592,-97.2151,3,-10821935.4294172,3197631.02827012
27.5819,-97.2201,3,-10822492.0268711,3196362.47886022
27.789,-97.0877,3,-10807753.3262901,3222397.46803253
29.2209,-94.9056,0,-10564843.0654301,3403791.81080438
29.1957,-94.9481,1,-10569574.1437888,3400577.91755887
29.5345,-95.096,0,-10586038.2964771,3443853.40232646
29.5931,-94.9908,3,-10574327.4860457,3451353.13948723
30.306,-89.328,1,-9943947.47358154,3542944.24453549
30.3055,-89.328,2,-9943947.47358154,3542879.7746527
14.19,-60.98,0,-6788262.54857382,1596023.80757445
13.95,-61.88,1,-6888450.09028776,1568480.80218072
11.08,-63.57,0,-7076580.02972839,1241180.27809892
13.43,-62.75,0,-6985298.04727791,1508901.83248474
16.6,-66.1,1,-7358218.34143538,1874311.93441409
29.2875,-94.789,2,-10551863.2128036,3412289.48081531
29.2822,-94.7985,2,-10552920.7479661,3411613.03708753
29.2847,-94.794,3,-10552419.8102576,3411932.10994512
27.5817,-97.22,2,-10822480.8949221,3196337.36024956
27.783,-97.0925,3,-10808287.6598459,3221642.49935489
27.8157,-97.0648,3,-10805204.1099509,3225757.58407315
29.1958,-94.9478,2,-10569540.7479416,3400590.66954205
29.2362,-94.8794,2,-10561926.4947713,3405743.48887391
29.3131,-94.8205,2,-10555369.7767636,3415557.32600444
27.826,-97.0544,2,-10804046.3872467,3227054.02939197
27.7581,-97.1121,3,-10810469.5218655,3218509.82430789
27.7036,-97.1499,3,-10814677.3986174,3211655.664969
27.5452,-97.2397,3,-10824673.8888907,3191753.98025912
27.5856,-97.2182,3,-10822280.5198386,3196827.18141976
27.5813,-97.22,2,-10822480.8949221,3196287.12316563
19.1307,-96.1043,0,-10698281.739044,2170329.78197014
26.2466,-97.1864,3,-10818740.5600314,3029655.60601294
26.0763,-97.1571,0,-10815478.8989512,3008534.09821765
28.5512,-96.7362,3,-10768624.5252763,3318646.92264048
27.8337,-97.0431,2,-10802788.4770007,3228023.29702451
27.8494,-97.0425,2,-10802721.6853062,3229999.80908069
16.87,-86.72,0,-9653626.24159268,1905697.51003169
29.7612,-95.0798,4,-10584234.9207263,3472891.11376309
12.99,-60.14,0,-6694754.17630747,1458589.81838483
18.98,-74.99,2,-8347848.61458758,2152581.38062091
18.58,-74.7,2,-8315565.96225753,2105549.57956767
17.83,-78.28,2,-8714089.73929745,2017659.90022514
15.88,-62.28,1,-6932977.88660507,1790830.25489844
29.2821,-94.799,2,-10552976.4077115,3411600.27433562
29.3032,-94.7706,2,-10549814.934173,3414293.4918287
20.63028,-87.065838,2,-9692124.75164965,2347847.63299711
27.3223,-97.3352,0,-10835304.9002614,3163796.90505547
26.7717,-97.3428,0,-10836150.9283915,3094977.52106539
29.1154,-95.0763,2,-10583845.3025085,3390342.08419933
29.3339,-94.7808,0,-10550950.3929791,3418213.0538905
29.2642,-94.8298,1,-10556405.048028,3409315.94291456
29.2804,-94.8018,3,-10553288.1022858,3411383.30946419
27.7508,-97.1174,3,-10811059.5151667,3217591.54538581
27.7034,-97.1504,2,-10814733.0583628,3211630.5183996
27.4917,-97.2667,2,-10827679.5151421,3185038.62608566
27.4918,-97.2665,2,-10827657.2512439,3185051.17510359
27.6318,-97.1937,2,-10819553.1923142,3202631.00478567
27.5874,-97.2171,3,-10822158.0683988,3197053.25860424
18.558117,-94.99345,2,-10574622.4826963,2102979.79340022
27.981,-96.9379,3,-10791077.6665693,3246578.53546304
30.3059,-89.328,2,-9943947.47358154,3542931.35053263
29.6757,-94.983,2,-10573459.1940175,3461931.84421646
29.6842,-85.2959,0,-9495096.15475398,3463020.94458534
29.6829,-85.3095,0,-9496610.09982877,3462854.37032861
30.1638,-85.7874,0,-9549809.68447887,3524622.23032143
30.3297,-87.8031,2,-9774196.38207088,3546000.49433271
15.93,-61.92,0,-6892902.8699195,1796617.79160519
16.07,-61.95,0,-6896242.45464329,1812830.58078789
16.87,-62.63,0,-6971939.70838272,1905697.51003169
16.33,-70.9,0,-7892551.89724309,1842970.41932214
24.6273,-82.8734,2,-9225424.68830727,2830035.79323014
16.45,-79.18,0,-8814277.2810114,1856894.5944757
16.37,-79.83,0,-8886634.95002703,1847610.85842348
29.532,-95.0091,3,-10576364.6327272,3443533.5443889
29.2652,-94.8274,2,-10556137.8812501,3409443.54864628
29.5254,-94.7655,2,-10549247.20477,3442689.15741964
21.526733,-87.37755,2,-9726824.3727638,2454797.84206871
19.541887,-90.70652,2,-10097403.6180299,2218839.39093622
20.3828,-86.8746,0,-9670836.23486932,2318434.40683687
28.1353,-97.0088,2,-10798970.2184665,3266042.75813414
28.1123,-97.0248,0,-10800751.3303192,3263139.64222446
27.7083,-97.1474,2,-10814399.0998905,3212246.62261943
27.7044,-97.3346,0,-10835238.108567,3211756.2517075
27.3806,-97.3149,2,-10833045.1145983,3171103.69413762
30.3063,-89.3276,2,-9943902.94578522,3542982.92662302
29.653,-95.0092,2,-10576375.7646763,3459023.75671078
29.595,-94.9878,3,-10573993.5275733,3451596.37788887
29.6258,-85.0915,0,-9472342.45083583,3455540.0397819
30.1335,-85.7461,1,-9545212.18950911,3520721.59189231
18.46,-65.02,0,-7237993.29137865,2091461.66453385
12.6352,-61.3617,2,-6830753.19820961,1418085.04936381
11.87,-60.08,2,-6688075.00685988,1330917.12569305
17.74,-86.02,1,-9575702.59803739,2007138.31168744
10.55,-64.68,2,-7200144.66450893,1181113.83170972
11.87,-68.03,0,-7573064.9586664,1330917.12569305
12.83,-64.41,0,-7170088.40199475,1440316.79182302
16.73,-63.68,0,-7088825.17371566,1889417.95724385
17.88,-78.57,0,-8746372.3916275,2023507.52274816
18.38,-76.12,1,-8473639.63918398,2082075.1959085
17.52,-76.1,2,-8471413.24936811,1981441.06281107
17.27,-76.58,1,-8524846.60494889,1952277.40526967
29.386,-94.8743,4,-10561358.7653683,3424867.52114012
29.2803,-94.8013,2,-10553232.4425404,3411370.54693712
29.2796,-94.8023,2,-10553343.7620312,3411281.20959726
29.2684,-94.8219,3,-10555525.6240507,3409851.89537495
24.6298,-82.8718,0,-9225246.577122,2830341.94282446
27.8937,-97.0141,2,-10799560.2117677,3235578.38998192
27.7857,-97.3928,2,-10841716.9029311,3221982.23010456
27.4763,-97.2741,2,-10828503.279374,3183106.21331817
27.0613,-97.3789,0,-10840169.5620091,3131132.46375372
29.1286,-95.0575,2,-10581752.4960816,3392024.13755252
29.0886,-95.1216,0,-10588888.0754414,3386927.66991077
19.1042,-96.098,2,-10697580.426252,2167207.6260698
18.558117,-94.99345,2,-10574622.4826963,2102979.79340022
26.7013,-97.3229,2,-10833935.6705247,3086202.44013436
28.6385,-96.6114,2,-10754731.8528253,3329715.15189317
28.0669,-96.8468,3,-10780936.460958,3257410.97031502
30.3062,-89.3277,2,-9943914.0777343,3542970.03258069
29.6833,-85.2715,0,-9492379.95917862,3462905.62371661
30.3764,-87.8378,2,-9778059.1684014,3552024.89060024
30.3091,-89.3255,2,-9943669.17485456,3543343.96514887
13.47,-60.41,0,-6724810.43882165,1513480.1813573
